exit_time,equity,drawdown_pct
2022-01-27 13:00:00,95160.75,4.83925
2022-06-14 10:30:00,92781.5,7.2185
2022-07-01 12:45:00,90774.25,9.225750000000001
2022-08-23 13:30:00,87836.0,12.164
2024-05-03 11:30:00,86111.2,13.888800000000003
