date,entry_ts,exit_ts,year,instrument,strategy,direction,entry,exit_price,stop,target,pnl_pts,pnl_rs,win,exit_reason,bias_score,lots_used,capital_used,atr14,stop_pts,target_pts,vah,val,poc,pierce_pts,profile_used,regime_start,days_held,regime,macro_ok,size_factor,trend_pct,per_trade_risk_pct
2025-08-18,2025-08-18 12:00:00,2025-08-18 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24931.4,24973.1,25104.15,24750.35,-61.7,-1582.5,0,SQUARE OFF,1.0,25,55000,189.73,172.75,181.05,24780.0,24520.0,24690.0,286.2,full,,0,neutral,True,1.0,-0.18,0.9
2025-09-04,2025-09-04 12:00:00,2025-09-05 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24910.0,24908.64,25049.08,24730.0,-18.64,-506.04,0,BREAKEVEN,0.6571,25,55000,197.68,139.08,180.0,24880.0,24620.0,24670.0,129.9,full,,1,neutral,True,1.0,0.39,0.9
2025-10-17,2025-10-17 12:45:00,2025-10-17 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,25750.0,25751.2,25888.51,25390.0,-21.2,-570.0,0,SQUARE OFF,1.0,25,55000,197.56,138.51,360.0,25480.0,24980.0,25270.0,369.0,full,,0,neutral,True,0.5,1.46,0.45
2025-10-24,2025-10-24 10:15:00,2025-10-27 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,25867.3,25830.6,26004.95,25419.33,16.7,377.41,1,TRAIL STOP,1.0,25,55000,191.21,137.65,447.97,25680.0,24860.0,25270.0,286.1,full,,1,neutral,True,0.5,2.02,0.45
2025-10-28,2025-10-28 10:45:00,2025-10-28 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,25875.0,25934.9,26030.88,25421.25,-79.9,-2037.5,0,SQUARE OFF,0.5567,25,55000,199.39,155.88,453.75,25880.0,24860.0,25270.0,111.0,full,,0,neutral,True,0.5,1.11,0.45
2025-11-07,2025-11-07 11:15:00,2025-11-11 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25545.0,25654.69,25401.4,25803.75,89.69,2202.34,1,BREAKEVEN,1.0,25,55000,195.2,143.6,258.75,25980.0,25680.0,25890.0,240.0,full,,2,neutral,True,0.5,-2.38,0.45
2025-11-11,2025-11-11 12:15:00,2025-11-12 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25684.8,25838.7,25515.96,25838.7,133.9,3307.5,1,TARGET HIT,0.2395,25,55000,187.86,168.84,153.9,25940.0,25600.0,25890.0,45.0,full,,1,neutral,True,0.5,-0.81,0.45
2025-12-09,2025-12-09 11:00:00,2025-12-09 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25999.8,25960.0,25837.5,26262.45,-59.8,-1535.0,0,SQUARE OFF,1.0,25,55000,187.49,162.3,262.65,26400.0,26100.0,26350.0,225.0,full,,0,neutral,True,0.5,-1.06,0.45
2025-12-11,2025-12-11 10:15:00,2025-12-12 10:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25934.0,26054.63,25791.21,26246.0,100.63,2475.87,1,BREAKEVEN,1.0,25,55000,188.13,142.79,312.0,26440.0,26060.0,26350.0,230.0,full,,1,neutral,True,0.5,-1.09,0.45
2025-12-18,2025-12-18 10:15:00,2025-12-18 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25912.8,25882.0,25778.75,26060.7,-50.8,-1310.0,0,SQUARE OFF,0.2623,25,55000,175.74,134.05,147.9,26280.0,25860.0,26110.0,46.1,full,,0,neutral,True,1.0,0.2,0.9
