date,entry_ts,exit_ts,year,instrument,strategy,direction,entry,exit_price,stop,target,pnl_pts,pnl_rs,win,exit_reason,bias_score,lots_used,capital_used,atr14,stop_pts,target_pts,vah,val,poc,pierce_pts,profile_used,regime_start,days_held,regime,macro_ok,size_factor,trend_pct,per_trade_risk_pct
2026-01-27,2026-01-27 11:30:00,2026-01-27 15:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,LONG,25179.0,25173.9,24932.33,25622.25,-25.1,-667.5,0,SQUARE OFF,0.5392,25,55000,253.87,246.67,443.25,26060.0,25120.0,25770.0,136.9,full,,0,neutral,True,0.5,-2.6,0.45
2026-02-02,2026-02-02 12:00:00,2026-02-03 09:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,LONG,24988.1,26161.3,24680.54,25289.53,1153.2,28790.0,1,REGIME SHIFT,1.0,25,55000,300.0,307.56,301.43,25560.0,25100.0,25390.0,341.5,full,,0,neutral,True,0.5,-1.15,0.45
2026-02-20,2026-02-20 10:30:00,2026-02-20 15:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,LONG,25617.0,25582.4,25429.71,25806.75,-54.6,-1405.0,0,SQUARE OFF,0.4637,25,55000,226.43,187.29,189.75,25960.0,25580.0,25870.0,105.0,sub,2026-02-03,0,neutral,True,0.5,-1.7,0.45
2026-03-24,2026-03-24 11:45:00,2026-03-25 09:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,LONG,22800.0,23122.5,22545.41,23122.5,302.5,7522.5,1,TARGET HIT,1.0,25,55000,360.86,254.59,322.5,24040.0,23060.0,23230.0,443.0,sub,2026-03-09,1,neutral,True,0.5,-3.81,0.45
2026-04-16,2026-04-16 12:15:00,2026-04-16 15:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24164.8,24186.3,24392.82,23268.7,-41.5,-1077.5,0,SQUARE OFF,0.9233,25,55000,314.1,228.02,896.1,24040.0,22600.0,22970.0,290.0,full,,0,neutral,True,0.5,4.58,0.45
2026-05-05,2026-05-05 13:00:00,2026-05-06 09:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,LONG,24127.2,24234.3,23877.0,24234.3,87.1,2137.5,1,TARGET HIT,0.2676,25,55000,310.18,250.2,107.1,24440.0,24020.0,24270.0,83.0,full,,1,neutral,True,1.0,1.1,0.9
