trade_date,direction,actual,actual_fullday,score,signal_count,opt_strike,opt_side,entry_time,exit_time,exit_reason,opt_entry,opt_exit,pnl_pts,pnl_inr,result,oi_quadrant,futures_basis,pcr_signal,oi_velocity,strike_defense,fii_signature,has_opt_oi,fii_attribution,clf_confidence,clf_fii_score,dte,regime_5d_ret,extreme_regime,call_wall_in,put_wall_in,pcr_input,fii_fut,fii_cash,day_open,notes
2026-04-10,0,0,1,0.1543,3,,,,,,,,,,NO_TRADE,-1,1,0,0,0,-1,True,FII_BEAR,0.416,-0.411,4,4.68,True,25000.0,23000.0,0.973,-1,-1,23915.0,"short_buildup p=-1 oi=+379 | contango fut=24105 spot=23775 basis=+1.30% | neutral_pcr pcr=0.97 ma=1.14 | balanced atm_net_vel=3.4 ce=-76.7 pe=-73.3 | mid_range ltp=24105 call=25000 put=23000 pos=0.55 | FII_RT [classifier=FII_BEAR conf=0.42, oi_vel_conflicts net=27.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-13,0,0,1,-0.5587,4,,,,,,,,,,NO_TRADE,-1,-1,-1,0,0,-1,True,FII_BEAR,0.147,-0.077,1,4.71,True,25000.0,23000.0,1.129,-1,1,23740.0,"short_buildup p=-13 oi=+131 | backwardation fut=23850 spot=24051 basis=-0.86% | bearish_pcr pcr=1.13 ma=1.14 | velocity_short_suppressed_backwardation basis=-0.83% atm_net_vel=-186.6 ce=-180.1 pe=-366.7 | mid_range ltp=23850 call=25000 put=23000 pos=0.42 | FII_RT [classifier=FII_BEAR conf=0.15, oi_vel_confirms net=-188.4] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-15,0,0,1,0.2181,6,,,,,,,,,,NO_TRADE,-1,1,-1,1,1,-1,True,FII_BEAR,0.241,-0.295,6,3.11,True,25000.0,23800.0,1.172,-1,-1,24210.0,"long_unwind p=-4 oi=-13 | contango fut=24236 spot=23843 basis=+1.52% | bearish_pcr pcr=1.17 ma=1.13 | put_writing_dominant atm_net_vel=9.2 ce=-39.1 pe=-29.9 | lower_range_bullish ltp=24236 call=25000 put=23800 pos=0.36 | FII_RT [classifier=FII_BEAR conf=0.24, oi_vel_conflicts net=17.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-16,-1,-1,-1,-0.4293,5,24300.0,PE,11:38,15:20,EOD,204.15,247.9,43.75,2843.75,WIN_EOD,-1,0,-1,-1,-1,-1,True,FII_BEAR,0.195,-0.199,5,0.97,False,25000.0,23000.0,1.125,-1,1,24342.1,"short_buildup p=-5 oi=+15 | neutral fut=24286 spot=24231 basis=+0.12% | bearish_pcr pcr=1.12 ma=1.11 | call_writing_dominant atm_net_vel=-7.6 ce=11.9 pe=4.3 | upper_range_bearish ltp=24286 call=25000 put=23000 pos=0.64 | FII_RT [classifier=FII_BEAR conf=0.20, oi_vel_confirms net=-11.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-17,0,0,1,0.4512,5,,,,,,,,,,NO_TRADE,1,1,0,1,-1,-1,True,FII_BEAR,0.165,-0.194,4,1.77,False,25000.0,23000.0,0.982,-1,1,24160.0,"short_cover p=+2 oi=-8 | contango fut=24370 spot=24197 basis=+0.63% | neutral_pcr pcr=0.98 ma=1.08 | put_writing_dominant atm_net_vel=36.9 ce=-99.3 pe=-62.4 | upper_range_bearish ltp=24370 call=25000 put=23000 pos=0.69 | FII_RT [classifier=FII_BEAR conf=0.16, oi_vel_conflicts net=51.5] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-20,1,-1,-1,0.6485,5,24450.0,CE,11:25,15:18,SL,140.65,68.45,-72.2,-4693.0,LOSS_SL,1,1,0,1,-1,1,True,FII_BULL,0.524,0.509,1,1.26,False,25000.0,23000.0,1.095,-1,1,24425.0,"long_buildup p=+32 oi=+47 | contango fut=24465 spot=24354 basis=+0.44% | neutral_pcr pcr=1.09 ma=1.10 | put_writing_dominant atm_net_vel=47.3 ce=-1.3 pe=46.1 | upper_range_bearish ltp=24465 call=25000 put=23000 pos=0.73 | FII_RT [classifier=FII_BULL conf=0.52, oi_vel_confirms net=59.6] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-21,0,0,1,-0.1865,6,,,,,,,,,,NO_TRADE,1,1,-1,-1,-1,-1,True,FII_BEAR,0.957,-0.916,1,2.19,False,25000.0,23000.0,1.134,-1,1,24366.2,"short_cover p=+0 oi=-48 | contango fut=24585 spot=24365 basis=+0.88% | bearish_pcr pcr=1.13 ma=1.10 | call_writing_dominant atm_net_vel=-11.4 ce=-292.3 pe=-303.7 | upper_range_bearish ltp=24585 call=25000 put=23000 pos=0.79 | FII_RT [classifier=FII_BEAR conf=0.96, oi_vel_conflicts net=38.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-22,-1,-1,-1,-0.4297,5,24400.0,PE,12:09,15:20,EOD,216.0,227.45,11.45,744.25,WIN_EOD,-1,-1,-1,0,-1,-1,True,FII_BEAR,0.125,-0.097,6,1.43,False,24600.0,24000.0,1.349,-1,0,24450.0,"long_unwind p=-8 oi=-60 | backwardation fut=24417 spot=24577 basis=-0.78% | bearish_pcr pcr=1.35 ma=1.14 | velocity_short_suppressed_backwardation basis=-0.65% atm_net_vel=-8.3 ce=9.5 pe=1.2 | upper_range_bearish ltp=24417 call=24600 put=24000 pos=0.69 | FII_RT [classifier=FII_BEAR conf=0.12, oi_vel_confirms net=-11.7] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-23,0,0,-1,-0.2889,3,,,,,,,,,,NO_TRADE,1,-1,0,0,0,-1,True,FII_BEAR,0.139,-0.133,5,0.75,False,25000.0,23000.0,1.017,-1,-1,24180.0,"short_cover p=+6 oi=-103 | backwardation fut=24160 spot=24378 basis=-1.00% | neutral_pcr pcr=1.02 ma=1.12 | velocity_short_suppressed_backwardation basis=-0.89% atm_net_vel=-44.3 ce=11.8 pe=-32.6 | mid_range ltp=24160 call=25000 put=23000 pos=0.58 | FII_RT [classifier=FII_BEAR conf=0.14, oi_vel_confirms net=-47.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-24,0,0,-1,0.2558,4,,,,,,,,,,NO_TRADE,1,-1,0,1,0,-1,True,FII_BEAR,0.123,-0.041,4,-0.74,False,25000.0,23000.0,0.923,-1,-1,24170.0,"short_cover p=+28 oi=-208 | backwardation fut=23942 spot=24173 basis=-1.04% | neutral_pcr pcr=0.92 ma=1.10 | put_writing_dominant atm_net_vel=110.2 ce=-141.8 pe=-31.6 | mid_range ltp=23942 call=25000 put=23000 pos=0.47 | FII_RT [classifier=FII_BEAR conf=0.12, oi_vel_conflicts net=128.3] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-27,1,1,1,0.7062,5,24100.0,CE,12:35,15:20,EOD,97.2,105.8,8.6,559.0,WIN_EOD,1,1,1,1,0,1,True,FII_BULL,0.345,0.347,1,-1.92,False,25000.0,23000.0,0.784,-1,-1,24035.0,"short_cover p=+22 oi=-2586 | contango fut=24087 spot=23898 basis=+0.77% | bullish_pcr pcr=0.78 ma=1.04 | put_writing_dominant atm_net_vel=22.5 ce=4.2 pe=26.7 | mid_range ltp=24087 call=25000 put=23000 pos=0.54 | FII_RT [classifier=FII_BULL conf=0.34, oi_vel_confirms net=31.0] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-28,0,0,-1,0.359,5,,,,,,,,,,NO_TRADE,1,-1,0,1,1,-1,True,FII_BEAR,0.976,-0.969,1,-1.97,False,25000.0,24000.0,0.997,-1,-1,24048.7,"short_cover p=+6 oi=-262 | backwardation fut=23983 spot=24093 basis=-0.48% | neutral_pcr pcr=1.00 ma=1.01 | put_writing_dominant atm_net_vel=105.6 ce=-282.8 pe=-177.2 | near_put_wall ltp=23983 call=25000 put=24000 pos=-0.02 | FII_RT [classifier=FII_BEAR conf=0.98, oi_vel_conflicts net=123.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-29,1,-1,1,0.7241,5,24400.0,CE,11:01,15:20,EOD,157.4,100.4,-57.0,-3705.0,LOSS_EOD,1,1,1,1,0,1,True,FII_BULL,0.478,0.47,6,-1.57,False,25000.0,24000.0,0.875,-1,-1,24137.5,"long_buildup p=+9 oi=+56 | contango fut=24404 spot=23996 basis=+1.57% | bullish_pcr pcr=0.88 ma=0.92 | put_writing_dominant atm_net_vel=56.2 ce=6.4 pe=62.6 | mid_range ltp=24404 call=25000 put=24000 pos=0.40 | FII_RT [classifier=FII_BULL conf=0.48, oi_vel_confirms net=68.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-30,1,1,1,0.3858,5,23950.0,CE,12:17,15:20,EOD,158.55,240.3,81.75,5313.75,WIN_EOD,1,-1,0,1,1,1,True,FII_BULL,0.259,0.229,5,0.02,False,25000.0,24000.0,1.041,-1,-1,24072.0,"short_cover p=+18 oi=-70 | backwardation fut=23959 spot=24178 basis=-1.01% | neutral_pcr pcr=1.04 ma=0.92 | put_writing_dominant atm_net_vel=25.0 ce=-16.6 pe=8.4 | near_put_wall ltp=23959 call=25000 put=24000 pos=-0.04 | FII_RT [classifier=FII_BULL conf=0.26, oi_vel_confirms net=41.0] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-05-04,0,0,-1,0.1429,3,,,,,,,,,,NO_TRADE,0,1,0,0,-1,-1,True,FII_BEAR,0.478,-0.518,1,0.42,False,25000.0,23000.0,0.983,-1,-1,24221.0,oi data missing | contango fut=24218 spot=23998 basis=+0.90% | neutral_pcr pcr=0.98 ma=0.94 | balanced atm_net_vel=0.0 ce=0.0 pe=0.0 | upper_range_bearish ltp=24218 call=25000 put=23000 pos=0.61 | FII_RT [classifier=FII_BEAR conf=0.48] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)
