trade_date,direction,actual,actual_fullday,score,signal_count,opt_strike,opt_side,entry_time,exit_time,exit_reason,opt_entry,opt_exit,pnl_pts,pnl_inr,result,oi_quadrant,futures_basis,pcr_signal,oi_velocity,strike_defense,fii_signature,has_opt_oi,fii_attribution,clf_confidence,clf_fii_score,dte,regime_5d_ret,extreme_regime,call_wall_in,put_wall_in,pcr_input,fii_fut,fii_cash,day_open,notes
2026-01-19,1,1,-1,0.3615,5.0,25600.0,CE,11:40,15:20,EOD,54.7,41.8,-12.9,-967.5,LOSS_EOD,1.0,-1.0,1.0,1.0,0.0,1.0,True,FII_BULL,0.149,0.119,1,0.04,False,26000,25000,0.759,-1,-1,25626.1,"long_buildup p=+17 oi=+10 | backwardation fut=25582 spot=25694 basis=-0.46% | bullish_pcr pcr=0.76 ma=0.78 | put_writing_dominant atm_net_vel=13.1 ce=37.1 pe=50.2 | mid_range ltp=25582 call=26000 put=25000 pos=0.58 | FII_RT [classifier=FII_BULL conf=0.15, oi_vel_confirms net=9.9] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-01-20,0,0,-1,0.3151,6.0,,,,,,,,,,NO_TRADE,1.0,-1.0,1.0,1.0,1.0,-1.0,True,FII_BEAR,0.76,-0.699,1,-0.79,False,26000,25500,0.767,-1,-1,25599.0,"short_cover p=+8 oi=-143 | backwardation fut=25238 spot=25586 basis=-1.38% | bullish_pcr pcr=0.77 ma=0.80 | put_writing_dominant atm_net_vel=274.6 ce=-439.9 pe=-165.4 | near_put_wall ltp=25238 call=26000 put=25500 pos=-0.52 | FII_RT [classifier=FII_BEAR conf=0.76, oi_vel_conflicts net=257.5] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-01-21,1,-1,-1,0.3654,6.0,25250.0,CE,12:35,15:20,EOD,151.05,114.6,-36.45,-2733.75,LOSS_EOD,1.0,-1.0,1.0,1.0,1.0,-1.0,True,DII_BEAR,0.179,-0.045,6,-1.94,False,26000,25000,0.651,-1,-1,25237.0,"short_cover p=+58 oi=-1590 | backwardation fut=25230 spot=25232 basis=-0.14% | extreme_calls_bullish pcr=0.65 ma=0.76 | put_writing_dominant atm_net_vel=46.7 ce=-27.1 pe=19.6 | lower_range_bullish ltp=25230 call=26000 put=25000 pos=0.23 | FII_RT [classifier=DII_BEAR conf=0.13, oi_vel_conflicts net=61.0] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-01-22,0,0,1,0.5961,6.0,,,,,,,,,,NO_TRADE,1.0,1.0,1.0,1.0,1.0,-1.0,True,FII_BEAR,0.578,-0.577,5,-1.98,False,26000,25000,0.783,-1,-1,25319.9,"long_buildup p=+22 oi=+311 | contango fut=25366 spot=25158 basis=+0.72% | bullish_pcr pcr=0.78 ma=0.75 | put_writing_dominant atm_net_vel=75.3 ce=-82.0 pe=-6.6 | lower_range_bullish ltp=25366 call=26000 put=25000 pos=0.37 | FII_RT [classifier=FII_BEAR conf=0.58, oi_vel_conflicts net=102.0] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-01-23,0,0,-1,0.2751,6.0,,,,,,,,,,NO_TRADE,1.0,-1.0,1.0,1.0,1.0,-1.0,True,FII_BEAR,0.074,-0.014,4,-1.57,False,26000,25000,0.875,-1,-1,25370.0,"short_cover p=+1 oi=-14 | backwardation fut=25076 spot=25290 basis=-0.93% | bullish_pcr pcr=0.87 ma=0.77 | put_writing_dominant atm_net_vel=60.7 ce=-156.2 pe=-95.5 | near_put_wall ltp=25076 call=26000 put=25000 pos=0.08 | FII_RT [classifier=FII_BEAR conf=0.07, oi_vel_conflicts net=42.6] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-01-27,1,-1,1,0.5122,6.0,25150.0,CE,11:47,12:36,SL,80.95,36.35,-44.6,-3345.0,LOSS_SL,1.0,1.0,1.0,1.0,1.0,-1.0,True,FII_BEAR,0.67,-0.67,1,-2.1,False,26000,25000,0.701,-1,-1,25116.3,"short_cover p=+38 oi=-37 | contango fut=25163 spot=25049 basis=+0.43% | bullish_pcr pcr=0.70 ma=0.76 | put_writing_dominant atm_net_vel=14.4 ce=0.2 pe=14.6 | lower_range_bullish ltp=25163 call=26000 put=25000 pos=0.16 | FII_RT [classifier=FII_BEAR conf=0.67, oi_vel_conflicts net=13.5] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-01-28,0,0,1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,6,-0.23,False,26000,25000,0.936,-1,-1,25437.2,
2026-01-29,0,0,1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,5,0.74,False,26000,25000,0.971,-1,1,25396.2,
2026-01-30,0,0,1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,4,0.51,False,26000,25000,1.057,-1,0,25410.0,
2026-02-02,0,0,1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,1,1.09,False,26000,24000,0.9,-1,0,24806.4,
2026-02-03,0,0,-1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,1,-0.35,False,27000,25000,0.982,-1,-1,26161.3,
2026-02-04,-1,1,1,-0.4623,5.0,25800.0,PE,11:11,13:40,REVERSAL,198.7,158.7,-40.0,-3000.0,LOSS_REVERSAL,-1.0,1.0,0.0,-1.0,-1.0,1.0,True,FII_BULL,0.122,0.092,6,1.52,False,26000,25000,0.959,-1,1,25740.7,"short_buildup p=-21 oi=+40 | contango fut=25800 spot=25728 basis=+0.15% | neutral_pcr pcr=0.96 ma=0.97 | call_writing_dominant atm_net_vel=-27.9 ce=35.8 pe=7.9 | upper_range_bearish ltp=25800 call=26000 put=25000 pos=0.80 | FII_RT [classifier=FII_BULL conf=0.12, oi_vel_conflicts net=-40.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-05,0,0,-1,-0.0095,5.0,,,,,,,,,,NO_TRADE,-1.0,-1.0,0.0,1.0,-1.0,-1.0,True,FII_BEAR,0.09,-0.03,5,1.4,False,26000,25000,1.07,-1,1,25797.7,"long_unwind p=-15 oi=-161 | backwardation fut=25714 spot=25776 basis=-0.35% | neutral_pcr pcr=1.07 ma=0.99 | put_writing_dominant atm_net_vel=43.7 ce=-53.2 pe=-9.5 | upper_range_bearish ltp=25714 call=26000 put=25000 pos=0.71 | FII_RT [classifier=FII_BEAR conf=0.09, oi_vel_conflicts net=56.0] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-06,1,1,1,0.568,5.0,25650.0,CE,11:21,15:20,EOD,85.1,114.35,29.25,2193.75,WIN_EOD,1.0,0.0,1.0,1.0,1.0,-1.0,True,FII_BEAR,0.256,-0.302,4,1.27,False,27000,25000,0.812,-1,-1,25657.3,"long_buildup p=+21 oi=+217 | neutral fut=25648 spot=25643 basis=-0.07% | bullish_pcr pcr=0.81 ma=0.94 | put_writing_dominant atm_net_vel=78.9 ce=-0.8 pe=78.1 | lower_range_bullish ltp=25648 call=27000 put=25000 pos=0.32 | FII_RT [classifier=FII_BEAR conf=0.26, oi_vel_conflicts net=95.2] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-09,0,0,1,0.4904,4.0,,,,,,,,,,NO_TRADE,-1.0,1.0,0.0,1.0,0.0,-1.0,True,FII_BEAR,0.172,-0.188,1,2.41,False,27000,25000,0.965,-1,1,25906.7,"long_unwind p=-2 oi=-150 | contango fut=25915 spot=25694 basis=+0.84% | neutral_pcr pcr=0.96 ma=0.96 | put_writing_dominant atm_net_vel=26.6 ce=-168.6 pe=-142.1 | mid_range ltp=25915 call=27000 put=25000 pos=0.46 | FII_RT [classifier=FII_BEAR conf=0.17, oi_vel_conflicts net=42.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-10,-1,-1,1,-0.3503,6.0,26000.0,PE,11:23,15:20,EOD,70.3,69.3,-1.0,-75.0,LOSS_EOD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,True,FII_BEAR,0.07,-0.003,1,0.54,False,26000,25000,1.109,-1,1,25963.0,"short_buildup p=-4 oi=+89 | contango fut=26009 spot=25867 basis=+0.53% | bearish_pcr pcr=1.11 ma=0.98 | call_writing_dominant atm_net_vel=-12.2 ce=77.0 pe=64.7 | near_call_wall ltp=26009 call=26000 put=25000 pos=1.01 | FII_RT [classifier=FII_BEAR conf=0.07, oi_vel_confirms net=-26.4] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-11,-1,-1,-1,-0.3928,5.0,26000.0,PE,12:00,15:20,EOD,129.8,135.8,6.0,450.0,WIN_EOD,-1.0,0.0,-1.0,-1.0,1.0,1.0,True,FII_BULL,0.223,0.245,6,0.62,False,27000,25900,1.133,-1,0,26041.5,"short_buildup p=-8 oi=+206 | neutral fut=26006 spot=25935 basis=+0.14% | bearish_pcr pcr=1.13 ma=1.02 | call_writing_dominant atm_net_vel=-18.7 ce=24.2 pe=5.5 | near_put_wall ltp=26006 call=27000 put=25900 pos=0.10 | FII_RT [classifier=FII_BULL conf=0.22, oi_vel_conflicts net=-23.9] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-12,0,0,-1,-0.175,4.0,,,,,,,,,,NO_TRADE,1.0,-1.0,0.0,0.0,-1.0,-1.0,True,FII_BEAR,0.099,-0.063,5,1.21,False,26000,25000,1.055,-1,1,25957.8,"long_buildup p=+2 oi=+208 | backwardation fut=25862 spot=25954 basis=-0.46% | neutral_pcr pcr=1.06 ma=1.01 | velocity_short_suppressed_backwardation basis=-0.35% atm_net_vel=-15.5 ce=-20.0 pe=-35.5 | near_call_wall ltp=25862 call=26000 put=25000 pos=0.86 | FII_RT [classifier=FII_BEAR conf=0.10, oi_vel_confirms net=-16.3] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-13,0,0,-1,0.0125,4.0,,,,,,,,,,NO_TRADE,1.0,-1.0,1.0,0.0,0.0,-1.0,True,FII_BEAR,0.113,-0.096,4,0.44,False,26000,25000,0.816,-1,1,25716.9,"long_buildup p=+11 oi=+185 | backwardation fut=25534 spot=25807 basis=-1.15% | bullish_pcr pcr=0.82 ma=1.02 | balanced atm_net_vel=0.2 ce=-86.2 pe=-86.0 | mid_range ltp=25534 call=26000 put=25000 pos=0.53 | FII_RT [classifier=FII_BEAR conf=0.11, oi_vel_confirms net=-5.2] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-16,1,1,1,0.5779,5.0,25550.0,CE,11:01,14:33,TP,68.75,143.1,74.35,5576.25,WIN_TP,1.0,1.0,1.0,1.0,0.0,1.0,True,FII_BULL,0.143,0.134,1,-1.53,False,26000,25000,0.646,-1,-1,25446.1,"long_buildup p=+0 oi=+38 | contango fut=25563 spot=25471 basis=+0.34% | extreme_calls_bullish pcr=0.65 ma=0.95 | put_writing_dominant atm_net_vel=208.3 ce=-62.9 pe=145.4 | mid_range ltp=25563 call=26000 put=25000 pos=0.56 | FII_RT [classifier=FII_BULL conf=0.14, oi_vel_confirms net=227.9] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-17,0,0,1,0.3447,5.0,,,,,,,,,,NO_TRADE,1.0,1.0,-1.0,1.0,0.0,-1.0,True,FII_BEAR,0.406,-0.403,1,-0.97,False,26000,25500,1.107,-1,0,25642.7,"long_buildup p=+1 oi=+247 | contango fut=25738 spot=25683 basis=+0.19% | bearish_pcr pcr=1.11 ma=0.95 | put_writing_dominant atm_net_vel=78.6 ce=-276.1 pe=-197.5 | mid_range ltp=25738 call=26000 put=25500 pos=0.48 | FII_RT [classifier=FII_BEAR conf=0.41, oi_vel_conflicts net=134.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-18,0,0,1,0.2165,5.0,,,,,,,,,,NO_TRADE,-1.0,1.0,-1.0,1.0,0.0,-1.0,True,FII_BEAR,0.073,-0.012,6,-0.88,False,26000,25700,1.11,-1,1,25762.0,"short_buildup p=-3 oi=+333 | contango fut=25826 spot=25725 basis=+0.26% | bearish_pcr pcr=1.11 ma=0.95 | put_writing_dominant atm_net_vel=52.6 ce=-80.8 pe=-28.2 | mid_range ltp=25826 call=26000 put=25700 pos=0.42 | FII_RT [classifier=FII_BEAR conf=0.07, oi_vel_conflicts net=65.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-19,-1,-1,-1,-0.4117,5.0,25750.0,PE,11:14,14:44,TP,138.85,278.2,139.35,10451.25,WIN_TP,-1.0,-1.0,-1.0,0.0,1.0,1.0,True,FII_BULL,0.143,0.133,5,0.05,False,27000,25000,1.218,-1,1,25854.1,"short_buildup p=-16 oi=+88 | backwardation fut=25732 spot=25819 basis=-0.45% | bearish_pcr pcr=1.22 ma=0.98 | velocity_short_suppressed_backwardation basis=-0.34% atm_net_vel=-125.9 ce=89.3 pe=-36.6 | lower_range_bullish ltp=25732 call=27000 put=25000 pos=0.37 | FII_RT [classifier=FII_BULL conf=0.14, oi_vel_conflicts net=-149.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-20,1,-1,1,0.5396,5.0,25600.0,CE,11:08,15:20,EOD,134.0,98.3,-35.7,-2677.5,LOSS_EOD,1.0,1.0,1.0,1.0,0.0,1.0,True,FII_BULL,0.103,0.057,4,-0.07,False,26000,25000,0.698,-1,1,25416.5,"long_buildup p=+7 oi=+36 | contango fut=25594 spot=25454 basis=+0.46% | extreme_calls_bullish pcr=0.70 ma=0.96 | put_writing_dominant atm_net_vel=139.4 ce=-89.3 pe=50.1 | mid_range ltp=25594 call=26000 put=25000 pos=0.59 | FII_RT [classifier=FII_BULL conf=0.10, oi_vel_confirms net=163.5] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-23,1,1,1,0.6011,5.0,25650.0,CE,12:04,15:20,EOD,103.5,120.2,16.7,1252.5,WIN_EOD,1.0,1.0,0.0,1.0,1.0,-1.0,True,FII_BEAR,0.118,-0.11,1,-0.43,False,27000,25000,0.975,-1,0,25679.1,"long_buildup p=+10 oi=+91 | contango fut=25663 spot=25571 basis=+0.34% | neutral_pcr pcr=0.98 ma=1.02 | put_writing_dominant atm_net_vel=18.6 ce=18.5 pe=37.1 | lower_range_bullish ltp=25663 call=27000 put=25000 pos=0.33 | FII_RT [classifier=FII_BEAR conf=0.12, oi_vel_conflicts net=18.3] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-24,0,0,-1,0.1565,4.0,,,,,,,,,,NO_TRADE,1.0,-1.0,0.0,1.0,0.0,-1.0,True,FII_BEAR,0.766,-0.703,1,-0.05,False,26000,25000,1.056,-1,1,25633.9,"short_cover p=+2 oi=-210 | backwardation fut=25425 spot=25713 basis=-1.14% | neutral_pcr pcr=1.06 ma=1.01 | put_writing_dominant atm_net_vel=90.0 ce=-270.2 pe=-180.2 | mid_range ltp=25425 call=26000 put=25000 pos=0.43 | FII_RT [classifier=FII_BEAR conf=0.77, oi_vel_conflicts net=73.6] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-02-25,0,0,-1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,6,-1.53,False,26000,25400,0.885,-1,1,25668.0,
2026-02-26,0,0,-1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,5,0.11,False,26000,25000,0.876,-1,1,25670.1,
2026-02-27,0,0,-1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,4,-0.29,False,26000,25000,0.88,-1,-1,25571.0,
